Time; EMG1; EMG2; EMG3; EMG4; EMG1_F; EMG2_F; EMG3_F; EMG4_F;Note_R;Note_V;;Level 3;Joueur;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
2579;-33,96508;-4,236278;-27,35095;-40,88297;1,184738;1,74125;1,081835;1,322734;0;0;
2598;-31,569;-4,354591;-21,68213;-37,35354;1,154889;1,858071;1,288905;1,351886;0;0;
2617;-33,99414;-8,035114;-24,82446;-39,97002;1,215151;1,79768;1,335229;1,415454;0;0;
2633;-32,91016;-5,684215;-24,67737;-40,25384;1,327952;1,674417;1,305666;1,353605;0;0;
2650;-30,78866;-8,83921;-26,24379;-41,85475;1,315147;1,671143;1,360228;1,580984;0;0;
2668;-34,76915;-5,723703;-26,83527;-41,35504;1,273666;1,755184;1,323835;1,604756;0;0;
2686;-33,8987;-11,64071;-23,51584;-35,4952;1,250069;1,577866;1,263562;1,922002;0;0;
2704;-33,8987;-11,64071;-23,51584;-35,4952;1,300286;1,491261;1,222267;2,010409;0;0;
2724;-32,21962;-8,550178;-23,37856;-40,03421;1,416819;1,528086;1,237539;2,067724;0;0;
2741;-35,67376;-7,15379;-26,46119;-37,9024;1,503243;1,314747;1,318716;2,039228;0;0;
2760;-32,54294;-4,915768;-26,10097;-41,78653;1,51766;1,392353;1,40007;1,98015;0;0;
2778;-36,24382;-4,793067;-24,12535;-50,69203;1,51474;1,340756;1,306738;2,13592;0;0;
2796;-34,66925;-9,073654;-22,85436;-36,45591;1,608083;1,330995;1,291167;2,212105;0;0;
2815;-34,89364;-5,492623;-22,42148;-38,88939;1,578356;1,384155;1,440603;2,104453;0;0;
2832;-35,24883;-7,850011;-25,36902;-36,83645;1,433218;1,400259;1,449716;2,147689;0;0;
2849;-33,71289;-9,752186;-24,51354;-42,95443;1,233045;1,41466;1,397672;2,13532;0;0;
2866;-38,55725;-10,11329;-26,21953;-40,97795;1,275615;1,442922;1,283274;2,075719;0;0;
2890;-32,56364;-11,06837;-24,57775;-38,41851;1,284154;1,410924;1,238764;1,765466;0;0;
2909;-33,00381;-2,892334;-24,51243;-41,01715;1,192087;1,575714;1,123167;2,05846;0;0;
2926;-34,51598;-4,833998;-19,36211;-40,26688;1,21589;1,790985;1,041703;2,122324;0;0;
2943;-34,51598;-4,833998;-19,36211;-40,26688;1,1929;2,08607;1,082153;2,009901;0;0;
2960;-32,54915;-5,648174;-23,67749;-44,55499;1,21626;2,48178;1,21996;2,189683;0;0;
2978;-35,96825;-9,059698;-26,81135;-41,11689;1,394346;2,573756;1,317962;1,837838;0;0;
2993;-34,73943;-7,14893;-26,12222;-34,36548;1,707627;2,429426;1,35179;1,703722;0;0;
3013;-35,42548;-9,710823;-24,15346;-38,85379;1,873117;2,162794;1,352638;1,931955;0;0;
3030;-30,68336;-10,04537;-24,49847;-41,50727;2,001154;2,118513;1,272798;2,124001;0;0;
3047;-34,25206;-7,047491;-24,58442;-39,74071;2,00405;1,933297;1,346785;1,946388;0;0;
3065;-33,0421;-10,35439;-26,11625;-38,54166;1,6874;1,815333;1,299298;1,785985;0;0;
3083;-33,0421;-10,35439;-26,11625;-38,54166;1,403922;1,991127;1,253262;1,801835;0;0;
3101;-34,95951;-6,166355;-23,29993;-36,10137;1,282328;1,893308;1,313771;1,719032;0;0;
3118;-36,43202;-3,90615;-25,35037;-42,42301;1,193082;1,919551;1,273162;1,686927;0;0;
3134;-36,94603;-10,11248;-25,36834;-40,00211;1,261823;1,739108;1,336619;1,878323;0;0;
3152;-32,02346;-8,38304;-25,90054;-43,9416;1,368556;1,795544;1,452652;1,878255;0;0;
3170;-31,65244;-6,84832;-26,91439;-37,75789;1,497787;1,625829;1,670923;2,094136;0;0;
3186;-36,49071;-8,388535;-27,21654;-40,56434;1,523762;1,598161;1,58988;2,028848;0;0;
3203;-36,49071;-8,388535;-27,21654;-40,56434;1,490121;1,595613;1,523548;2,198455;0;0;
3222;-36,42755;-10,18928;-22,66765;-40,09954;1,520745;1,538761;1,439913;2,139727;0;0;
3240;-31,89106;-8,755548;-25,33176;-38,79331;1,55932;1,464827;1,465196;2,339648;0;0;
3258;-35,60554;-9,086055;-24,50624;-40,34506;1,595845;1,336967;1,275704;2,065565;0;0;
