Time;EMG1;EMG2;EMG3;EMG4;
9449;-32,54281;-8,655991;-30,81084;-42,42651;
9465;-36,23861;-9,551558;-13,75396;-46,09935;
9482;-36,23861;-9,551558;-13,75396;-46,09935;
9500;-34,87627;-3,498844;-24,28695;-34,13931;
9518;-36,30743;-8,405868;-24,9715;-27,46518;
9535;-32,87117;-9,37093;-19,75427;-33,66972;
9552;-34,62133;-5,882141;-35,75784;-47,64787;
9570;-34,87819;-5,826728;-28,53513;-38,10154;
9587;-34,08029;-10,80538;-27,64266;-33,97328;
9604;-34,28338;-8,038328;-36,25126;-44,16675;
9622;-34,28338;-8,038328;-36,25126;-44,16675;
9642;-34,86163;-8,286884;-35,07852;-50,75468;
9657;-30,72593;-6,08532;-8,020789;-35,62096;
9678;-35,94594;-6,53207;-33,80819;-32,11136;
9697;-34,26139;-8,800294;-25,40412;-32,97683;
9715;-32,5535;-4,510342;-20,09282;-31,94497;
9735;-33,13457;-8,871352;-32,17014;-43,01332;
9752;-34,36475;-5,555655;-19,12544;-36,96369;
9770;-35,01238;-10,7374;-33,52174;-27,63607;
9788;-34,48465;-3,960493;-14,68333;-28,33915;
9806;-35,4871;-4,657311;-23,45113;-39,53948;
9829;-35,4871;-4,657311;-23,45113;-39,53948;
9847;-32,92226;-6,203427;-38,86989;-33,89198;
9865;-32,06805;-4,901695;-9,12927;-34,44745;
9884;-33,54405;-8,836057;-31,77684;-35,94299;
9901;-33,54405;-8,836057;-31,77684;-35,94299;
9922;-33,00211;-11,0742;-12,36403;-45,63879;
9940;-32,18879;-7,033402;-11,41897;-43,54152;
9956;-37,63974;-4,88769;-26,50051;-27,37452;
9976;-34,27448;-8,394659;-25,36252;-42,0006;
9994;-33,77707;-7,638361;-28,94918;-44,38211;
10012;-37,21801;-3,68539;-28,78017;-38,69501;
10030;-35,60349;-3,902452;-14,81532;-46,64614;
10049;-33,00278;-5,832504;-22,65441;-32,65133;
10068;-34,26448;-4,81842;-14,64767;-46,631;
10084;-34,54327;-4,606531;-18,21791;-41,83718;
10101;-34,54327;-4,606531;-18,21791;-41,83718;
10119;-32,90831;-8,044923;-27,68203;-42,84819;
10137;-31,77333;-8,394135;-23,56867;-28,57204;
10154;-32,91136;-5,904925;-15,45508;-38,99762;
10173;-32,9306;-5,451801;-26,21014;-52,74601;
10189;-35,98286;-3,354705;-30,71431;-27,93177;
10208;-36,47041;-6,159583;-22,91163;-45,15301;
10228;-33,22998;-4,202885;-28,68311;-34,80336;
10246;-34,2636;-6,067555;-7,189014;-41,34833;
10263;-34,2636;-6,067555;-7,189014;-41,34833;
10280;-34,91231;-5,75838;-23,41283;-41,48888;
10298;-35,60949;-3,725149;-36,52232;-34,22212;
10315;-34,15408;-7,769654;-35,78372;-47,02253;
10333;-34,07676;-4,367499;-27,80873;-40,72934;
10350;-37,8909;-10,60936;-30,67032;-30,61755;
10369;-33,55526;-3,548046;-18,02356;-41,13779;
10387;-33,73706;-7,064223;-13,82297;-30,42731;
10405;-35,23903;-5,22382;-32,13579;-66,10457;
10422;-35,23903;-5,22382;-32,13579;-66,10457;
10439;-37,3013;-8,078284;-9,222328;-48,3591;
10456;-32,87027;-5,932064;-37,15637;-62,9599;
10477;-31,01716;-8,084631;-35,41319;-35,98009;
10494;-32,26861;-7,906311;-11,83058;-37,61359;
10514;-33,53209;-6,3906;-11,07832;-37,08557;
10534;-30,92325;-3,639269;-20,50929;-29,88106;
10553;-33,0645;-4,224524;-23,34023;-43,18019;
10571;-30,59411;-7,407056;-29,88465;-30,16973;
10588;-35,62613;-4,714529;-20,36939;-35,48526;
10605;-33,91547;-7,648036;-27,07641;-35,15484;
10622;-33,91547;-7,648036;-27,07641;-35,15484;
10640;-32,20563;-6,950855;-45,62065;-38,91331;
10659;-37,24695;-4,446361;-12,47633;-29,10279;
10677;-29,87031;-4,989503;-37,18877;-42,06466;
10694;-34,6938;-4,531902;-19,99673;-36,19675;
10713;-33,25945;-8,866807;-20,91902;-43,8712;
10731;-33,1573;-4,491519;-28,76425;-46,50735;
10751;-33,55322;-10,60191;-23,62729;-48,28434;
10768;-35,70775;-6,546128;-25,89395;-31,52014;
10784;-34,26198;-6,710367;-24,7756;-39,12054;
10802;-34,26198;-6,710367;-24,7756;-39,12054;
10821;-36,61395;-5,212027;-20,78296;-33,03044;
10842;-31,76414;-4,69521;-38,60196;-46,61349;
10859;-33,17315;-7,405949;-22,9258;-42,13393;
10877;-34,98807;-5,252932;-24,4919;-40,57587;
10894;-34,15924;-3,56372;-37,15679;-49,28657;
10913;-34,08781;-5,170515;-40,29623;-45,93248;
10933;-35,74969;-1,779012;-2,837158;-41,35149;
10951;-35,00975;-8,382035;-15,07824;-21,41843;
10969;-33,40663;-6,304659;-29,82431;-45,26172;
10986;-34,87;-5,76485;-22,44412;-41,53362;
11005;-31,68979;-5,431595;-25,88319;-45,66051;
11025;-35,61293;-6,403644;-28,70149;-46,32658;
11046;-33,52459;-4,232207;-25,11138;-55,71595;
11063;-33,52459;-4,232207;-25,11138;-55,71595;
11080;-35,62004;-3,548297;-19,22045;-39,82737;
11100;-33,88919;-7,053083;-13,33879;-23,7292;
11118;-32,77957;-5,085402;-6,906945;-36,67778;
11136;-30,49951;-4,99325;-52,70541;-45,1429;
11155;-37,2123;-7,410841;-11,74073;-57,95478;
11174;-32,18669;-4,90118;-23,95251;-32,12878;
11194;-31,74656;-6,066448;-24,4343;-41,63582;
11214;-35,44409;-5,322711;-48,21295;-42,2857;
11233;-33,41968;-8,574302;-27,45164;-33,55537;
11250;-31,76199;-8,88594;-20,8938;-45,87498;
11270;-33,51189;-8,415489;-19,6322;-50,29654;
11287;-33,99092;-8,408709;-29,25675;-42,24308;
11307;-35,43576;-9,989629;-27,16976;-29,91147;
11326;-33,8798;-8,285051;-30,652;-48,70237;
11345;-34,94477;-6,670458;-14,69321;-44,26062;
11364;-34,51379;-5,079169;-26,84348;-46,3079;
11382;-34,51379;-5,079169;-26,84348;-46,3079;
11398;-33,89032;-8,108324;-25,64353;-32,1175;
11415;-33,40262;-8,034184;-22,19314;-46,48302;
11433;-32,69582;-7,590271;-18,03012;-50,49417;
11450;-31,82924;-8,134445;-29,63441;-35,2345;
11474;-33,79888;-8,048682;-34,30499;-37,0687;
11491;-32,29363;-4,27144;-13,59523;-39,67111;
11512;-34,87828;-6,248715;-42,05449;-38,61094;
11529;-33,81148;-5,69288;-22,38048;-44,03563;
11548;-30,92513;-5,121214;-15,40154;-56,06696;
11566;-32,18884;-9,239531;-27,4331;-28,77656;
11585;-34,69931;-7,419797;-16,43741;-36,61709;
11602;-34,69931;-7,419797;-16,43741;-36,61709;
11619;-34,91393;-8,409403;-26,14862;-41,70694;
11637;-35,26126;-5,438605;-28,65544;-42,27516;
11654;-35,24775;-4,7607;-30,49841;-16,60031;
11671;-33,40701;-10,35709;-21,466;-58,32826;
11692;-32,93402;-5,207161;-37,31343;-44,18444;
11711;-33,44553;-5,768195;-28,76765;-27,35294;
11729;-33,71722;-9,741722;-22,15098;-41,57732;
11746;-34,25212;-3,747941;-30,00374;-25,86773;
11764;-32,56802;-8,395977;-17,87965;-27,89737;
11781;-32,56802;-8,395977;-17,87965;-27,89737;
11798;-34,02143;-3,72155;-27,16822;-45,43372;
11816;-33,92627;-6,376608;-16,22829;-37,42304;
11833;-33,77442;-4,587815;-22,15428;-28,2278;
11852;-32,39112;-5,921691;-21,96612;-35,78941;
11869;-32,89614;-6,355271;-22,45354;-40,97773;
11885;-31,27902;-9,554159;-22,05877;-47,00233;
11902;-31,27902;-9,554159;-22,05877;-47,00233;
11919;-33,77443;-6,438184;-12,63777;-46,97478;
11938;-31,3949;-6,445735;-22,80451;-37,68531;
11955;-36,08799;-3,537003;-35,2504;-44,51141;
11972;-32,56925;-9,551729;-30,20576;-39,03938;
11992;-33,04433;-4,261228;-32,21267;-25,30504;
12009;-35,51082;-6,072046;-19,58316;-36,65068;
12027;-33,73718;-6,63229;-27,41917;-45,88018;
12048;-33,51385;-9,134112;-26,89316;-39,45016;
12067;-34,02018;-8,396409;-35,57404;-34,61919;
12086;-33,34364;-6,82224;-31,47096;-54,27189;
12104;-33,28489;-6,923402;-20,29626;-38,25769;
12122;-33,28489;-6,923402;-20,29626;-38,25769;
12141;-31,44658;-7,873105;-20,89173;-37,91592;
12158;-32,38128;-8,388186;-29,31779;-30,95277;
12177;-36,40495;-2,746178;-27,89221;-46,1777;
12193;-35,24337;-7,91912;-37,59226;-41,73386;
12212;-32,74415;-6,891656;-21,83484;-33,50095;
12230;-35,18444;-8,980286;-25,85322;-32,26715;
12248;-34,27988;-4,423677;-25,39006;-31,30877;
12265;-34,34362;-8,763573;-43,26118;-53,01517;
12282;-34,34362;-8,763573;-43,26118;-53,01517;
12299;-34,03194;-6,650029;-32,7434;-37,88011;
12316;-36,26831;-6,815567;-20,33879;-41,35223;
12335;-33,06074;-5,456962;-32,33545;-38,4989;
12353;-35,27495;-11,08207;-30,86099;-53,61657;
12371;-34,95343;-4,459357;-19,35689;-39,63277;
12388;-32,38741;-5,060205;-32,94529;-45,79089;
12406;-37,46908;-7,410169;-15,53619;-33,17717;
12422;-37,46908;-7,410169;-15,53619;-33,17717;
12442;-32,00444;-7,373222;-34,03963;-56,29336;
12460;-34,90002;-7,354216;-12,58442;-53,7137;
12477;-33,41032;-6,07023;-42,46415;-42,75485;
12495;-34,63026;-6,556496;-30,82721;-34,33937;
12513;-34,01503;-9,87184;-24,04688;-38,33042;
12529;37,45984;34,99643;-30,50225;-38,69866;
12548;-68,99828;-81,36171;-17,2616;-42,64822;
12566;-126,7192;-9,440267;-26,97681;-32,55336;
12585;-54,04696;-81,08868;-19,44462;-37,16418;
12602;-54,04696;-81,08868;-19,44462;-37,16418;
12620;-97,77147;5,44629;-22,30316;-51,53492;
12640;-55,57575;-103,1698;-18,89332;-41,10271;
12663;-49,35011;2,72852;-15,86439;-45,32573;
12681;-23,25854;15,11089;-36,60881;-43,0853;
12699;-84,60159;9,676816;-27,19031;-39,30753;
12718;-156,7622;-23,45659;-20,15604;-47,84045;
12735;-56,67375;-40,10242;-62,27002;-45,04699;
12756;-18,25363;36,70799;-17,71661;-25,58072;
12778;-39,13012;16,75245;-21,06739;-43,23405;
12799;-42,41075;-19,31452;-26,2546;-36,09454;
12817;-32,73666;-4,821919;-27,96821;-33,21151;
12837;-35,07268;-8,790183;-18,9689;-35,98696;
12856;-32,36499;-2,826742;-66,3306;-16,32093;
12874;-32,04945;-5,512114;-43,99731;28,13105;
12891;-33,91363;-5,523588;-121,3674;-191,676;
12909;-33,26778;-7,78686;44,7834;88,31251;
12926;-33,26778;-7,78686;44,7834;88,31251;
12945;-33,96303;-5,698361;-317,5644;-61,30373;
12967;-30,43679;-7,041437;342,2751;-66,66472;
12988;-34,86962;-3,86127;-192,0471;-363,3053;
13006;-33,28651;-7,064472;-4,688564;-52,40258;
13023;-33,28651;-7,064472;-4,688564;-52,40258;
13042;-36,59979;-5,749293;-88,38693;-62,86814;
13060;-36,34614;-8,765924;-26,58782;-53,63069;
13085;-33,29144;-9,280119;-11,28319;-48,76809;
13105;-32,81008;-4,474614;-22,9321;-55,07829;
13124;-33,60037;-5,057863;-45,00414;-98,53985;
13142;-33,60037;-5,057863;-45,00414;-98,53985;
13159;-30,56692;-9,823013;-28,14716;-42,75869;
13180;-36,9693;-7,332514;-29,2673;-66,78456;
13199;-37,84153;-8,41968;-31,61137;1,62034;
13217;-28,24084;0,9537525;-27,92062;-24,05197;
13236;-52,51501;-10,67317;-14,72164;-105,4464;
13254;-104,9898;-83,41665;-26,39826;-52,58179;
13269;-199,4364;177,1785;-19,82936;-21,8596;
13286;-79,97341;-58,2164;-32,86676;-35,62465;
13303;18,10701;56,91364;-25,54008;-22,2973;
13319;18,10701;56,91364;-25,54008;-22,2973;
13337;9,484084;94,85233;-20,58662;-50,15833;
13357;104,1585;88,39611;-32,0495;-49,23034;
13376;-63,60054;-36,70181;-30,67674;-22,67255;
13393;19,84903;-54,75692;-25,89313;-57,63702;
13410;-22,13338;-13,89522;-25,85244;-35,39782;
13429;-59,63125;-89,19703;-9,981089;-24,45693;
13449;0,6932957;57,36778;-40,07531;-63,16872;
13468;-61,34898;-23,36692;-27,02167;-31,78325;
13485;-63,51958;-38,3778;-23,81408;-42,9135;
13504;-15,10828;-23,6757;-7,929651;-11,15303;
13521;-15,10828;-23,6757;-7,929651;-11,15303;
13539;-35,20062;-9,874909;-38,54645;-97,20504;
13557;-41,94904;-14,99853;-159,1246;-164,6289;
13575;-36,57397;-1,831155;240,7134;137,7702;
13593;-32,92253;-5,281541;372,1494;-44,79154;
13612;-32,65073;-7,649454;434,9394;-16,32957;
13628;-35,12021;-3,872254;255,3203;-179,3319;
13647;-33,54119;-7,893853;-8,882954;157,3854;
13669;-33,25575;-6,358463;488,0323;-48,32098;
13686;-30,95238;4,471108;-109,0444;34,2069;
13706;-35,57646;-6,078309;-39,55438;-46,42864;
13727;-32,91004;-8,392339;-136,1437;4,627652;
13746;-33,71455;-5,332823;-63,61432;-34,83415;
13767;-34,2566;-8,387968;-55,139;-30,21428;
13783;-34,2566;-8,387968;-55,139;-30,21428;
13800;-34,88083;-5,721384;-33,60783;-47,09412;
13818;-32,82558;-7,023684;-44,97246;-49,42825;
13838;-35,24966;-5,09024;-29,91005;-42,74207;
13859;-32,81755;-6,939546;-27,36651;-41,66684;
13880;-33,4168;-8,415916;-39,92487;-55,39007;
13900;-32,29031;-6,380856;-23,05281;-36,6986;
13918;-32,11446;-8,101665;-29,12714;-34,07816;
13936;-31,59326;-7,861738;-19,14357;-6,789823;
13954;-36,23158;-7,045376;-26,31668;-87,8479;
13973;-32,99992;-7,540268;-23,36296;-48,75364;
13992;-33,37548;-7,064926;-31,95734;-26,10023;
14012;-34,28559;-5,343401;-25,85987;-43,25013;
14031;-33,12416;-9,007761;-25,87136;-44,78786;
14048;-33,65439;-6,131739;-29,13387;-40,79954;
14065;-33,46918;-7,398301;-17,89164;-50,94772;
14082;-33,46918;-7,398301;-17,89164;-50,94772;
14100;-30,21846;-7,21873;-31,47058;-59,2532;
14118;-36,15251;-5,156726;-28,05849;-27,21564;
14136;-33,39046;-4,963299;-26,62677;-42,71024;
14153;-35,88983;-7,534359;-19,18483;-33,46605;
14173;-34,14423;-5,341393;-28,33182;-42,75991;
14189;-33,95065;-4,418039;-27,54349;-49,62006;
14208;-32,88445;-7,771782;-28,25308;-46,35408;
14228;-32,56378;-4,994727;-24,05736;-50,67731;
14245;-32,92086;-5,948401;-25,2125;-30,54177;
14264;-32,91341;-4,698189;-23,03517;-43,44106;
14280;-32,91341;-4,698189;-23,03517;-43,44106;
14297;-34,15003;-2,029038;-38,08789;-55,27584;
14314;-33,71152;-8,391876;-30,16366;-50,60326;
14331;-31,60229;-6,983037;-30,02594;-32,08879;
14350;-34,71367;-4,234946;-15,28252;-38,35085;
14368;-33,08035;-5,533669;-31,01996;-40,29478;
14387;-35,89039;-10,23344;-27,22363;-35,02925;
14405;-33,36689;-10,35481;-16,60296;-43,14655;
14425;-36,90505;-8,349471;-26,91565;-32,42086;
14442;-36,90505;-8,349471;-26,91565;-32,42086;
14459;-35,23121;-5,073156;-20,46074;-45,15891;
14476;-33,38025;-6,85338;-22,81084;-44,75565;
14493;-33,38025;-6,85338;-22,81084;-44,75565;
14513;-31,35295;-7,59582;-27,26766;-38,24369;
14529;-34,44604;-6,062998;-24,14932;-38,18886;
14547;-34,40276;-5,340039;-27,41403;-30,58921;
14566;-35,26849;-6,548332;-20,87346;-52,6363;
14583;-35,26849;-6,548332;-20,87346;-52,6363;
14600;-34,32814;-4,969885;-22,90322;-51,50904;
14618;-34,75118;-6,427796;-30,87824;-36,39929;
14637;-34,67911;-6,55848;-27,93;-42,27894;
14654;-32,93536;-6,6678;-24,08403;-38,56796;
14672;-33,70489;-7,744024;-30,72241;-39,64137;
14690;-36,22749;-8,0357;-26,82643;-36,55285;
14715;-29,8729;-9,746804;-28,27115;-34,37896;
14732;-36,20973;-1,760768;-30,10138;-36,6498;
14750;-30,24592;-5,709136;-25,21965;-33,48054;
14770;-34,61142;-7,90905;-20,07395;-36,05161;
14788;-33,59338;-8,024321;-22,54117;-37,00491;
14805;-34,28518;-5,571793;-21,8384;-40,47499;
14823;-34,28518;-5,571793;-21,8384;-40,47499;
14841;-36,65719;-6,787943;-23,57745;-42,71586;
14858;-35,44638;-7,162604;-29,61902;-42,09232;
14873;-35,79864;-9,617826;-24,84754;-41,9165;
14889;-34,40496;-3,705554;-24,13358;-32,46008;
14907;-33,04934;-9,4868;-22,37383;-33,35876;
14924;-32,23312;-10,72092;-24,61897;-38,38591;
14940;-32,23312;-10,72092;-24,61897;-38,38591;
14958;-31,28047;-5,719455;-28,05313;-36,03281;
14977;-33,65215;-5,943925;-25,96078;-42,54956;
14996;-34,26512;-3,255625;-32,53745;-35,45558;
15018;-34,97305;-4,595568;-25,19971;-37,80923;
15038;-35,03195;-2,506554;-30,19265;-42,39339;
15054;-33,51027;-6,746357;-27,80711;-51,50771;
15072;-34,26638;-10,3588;-24,8458;-39,85661;
15090;-34,3604;-5,080863;-24,54666;-38,79277;
15109;-35,23489;-5,920919;-24,00006;-33,41254;
15125;-35,61141;-6,085234;-17,88163;-43,42794;
15143;-35,61141;-6,085234;-17,88163;-43,42794;
15162;-32,12838;-5,333177;-23,87715;-29,38449;
15180;-34,31588;-3,720451;-26,84986;-41,01639;
15196;-31,28096;-9,57768;-25,83443;-32,32254;
15213;-34,97608;-3,304076;-24,61736;-38,67177;
15230;-37,08915;-5,4345;-20,46472;-42,93172;
15248;-34,71161;-2,511354;-26,30776;-44,9412;
15265;-31,75596;-7,761876;-25,84485;-34,74824;
15283;-35,71439;-6,219753;-24,41984;-32,02855;
15302;-35,71439;-6,219753;-24,41984;-32,02855;
15322;-33,53285;-5,032666;-32,50961;-28,23829;
15339;-36,05881;-5,682117;-25,22866;-30,7772;
15358;-36,05881;-5,682117;-25,22866;-30,7772;
15377;-35,05123;-7,847141;-22,41745;-43,86089;
15395;-32,92683;-2,418796;-29,3357;-35,76785;
15415;-35,24399;-10,73139;-23,40439;-51,51709;
15431;-33,49109;-5,706567;-25,47144;-32,45346;
15450;-30,06966;-7,671794;-27,80783;-29,90134;
15469;-34,90069;-7,299866;-23,0307;-40,42384;
15487;-33,90582;-7,620114;-30,35349;-32,28552;
15505;-33,05833;-6,443037;-27,4672;-36,93913;
15522;-33,05833;-6,443037;-27,4672;-36,93913;
15538;-32,49884;-6,408121;-19,84626;-31,55972;
15555;-8,646783;-32,36449;-25,85088;-43,58097;
15573;-20,8764;93,9642;-28,2207;-39,1113;
15593;158,0492;195,8209;-33,44141;-39,90696;
15611;2,635071;28,80508;-24,31632;-45,02393;
15631;-63,10276;-269,031;-26,20912;-43,42334;
15650;-61,03535;-60,5259;-24,39127;-37,82148;
15670;-76,07291;3,076009;-24,48911;-33,38584;
15690;-20,35436;112,9417;-31,32047;-36,13886;
15709;-2,477849;-60,14737;-19,98164;-39,14818;
15726;47,52779;4,345876;-30,21803;-50,80782;
15741;47,52779;4,345876;-30,21803;-50,80782;
15761;-32,89378;-8,40066;-25,62231;-41,07727;
15782;-33,42513;-3,157737;-18,85714;-51,43387;
15801;-33,71926;-7,657987;-20,87958;-37,61223;
15819;-34,88664;-8,753953;-26,64288;-46,59019;
15838;-33,4059;-9,637031;-24,63963;-40,73444;
15854;-34,88336;-7,662097;-16,76332;-38,93844;
15873;-33,63226;-5,077194;-24,33997;-26,94908;
15891;-19,18858;0,4835452;-12,37069;-35,9093;
15909;-30,86055;-8,941941;-23,79873;-59,26937;
15926;-34,75322;-4,152618;-40,80244;-63,11233;
15943;-34,75322;-4,152618;-40,80244;-63,11233;
15960;-35,74768;-8,411787;122,9473;82,70595;
15979;-36,91531;-5,869452;-194,3579;-69,89198;
15997;-35,49411;-6,031774;-91,97923;-100,7202;
16016;-31,65748;-2,265498;167,1304;29,11788;
16035;-35,87004;-6,4084;28,14011;-254,0802;
16053;-35,9867;-8,290751;-275,0831;-47,23058;
16072;-31,56343;-5,396029;461,9594;97,2134;
16091;-33,74907;-4,156259;101,5904;-117,6933;
16112;-33,11013;-10,73686;-40,41947;-19,33941;
16131;-34,25969;-3,007921;-119,9624;-303,7133;
16150;-34,26382;-8,773636;15,22311;-21,25798;
16170;-34,03734;-6,505269;-16,25746;-18,69443;
16188;-30,81562;-5,761595;-32,35674;-27,86376;
16205;-33,77994;-9,118282;-44,10688;-42,81279;
16224;-31,80699;-3,977144;-14,50058;-33,06416;
16243;-32,7315;-5,574054;-37,50439;-53,60837;
16260;-32,7315;-5,574054;-37,50439;-53,60837;
16276;-31,92943;-4,242442;-25,23827;-30,83669;
16295;-37,08848;-7,483708;-33,76029;-35,29939;
16312;-34,53312;-7,818276;-19,59402;-76,32673;
16336;-33,42836;-5,969149;-24,21716;-30,03165;
16353;-32,44682;-6,750934;-22,78633;-33,55801;
16371;-37,63205;-7,679541;-12,92964;37,01493;
16388;-33,41636;-3,733715;-25,14986;-96,75964;
16407;-35,69107;-6,383277;-28,43848;-38,29348;
16425;-32,18;-5,419879;-25,08395;-30,94487;
16444;-32,41954;-11,08626;-24,00617;-50,45266;
16461;-32,41954;-11,08626;-24,00617;-50,45266;
16479;-34,88531;-6,295286;-28,72485;-42,14072;
16497;-33,9238;-4,476082;-25,84351;-45,71539;
16516;-33,25967;-3,888437;-26,79449;-34,04269;
16534;-31,93558;-5,6959;-22,99325;-31,74043;
16554;-33,899;-8,765996;-29,11902;-40,82643;
16611;-32,92207;-2,969431;-22,19465;-36,27325;
16629;-36,95214;-8,888124;-36,18431;-39,89818;
16647;-33,74014;-8,267335;-22,66568;-37,25236;
16666;-37,09668;-6,690163;-29,65464;-43,38181;
16684;-34,89869;-6,787983;-29,53855;-34,18375;
16703;-34,40712;-7,159247;-20,59004;-41,80733;
16722;-34,40712;-7,159247;-20,59004;-41,80733;
16738;-34,39777;-5,952225;-35,14656;-55,97141;
16755;-32,94261;-6,228604;-24,39806;-40,39626;
16773;-32,79663;-7,724102;-28,46103;-56,64014;
16793;-35,61378;-5,874498;-23,94207;-45,31343;
16810;-35,61378;-5,874498;-23,94207;-45,31343;
16830;-36,24589;-9,20731;-25,35711;-49,09748;
16847;-34,2709;-8,034416;-17,12583;-40,87482;
16866;-35,06564;-5,22022;-26,83801;-26,18828;
16887;-33,85558;-6,483673;-19,29375;-42,18095;
16904;-31,21597;-7,780424;-30,9057;-40,57838;
16921;-31,21597;-7,780424;-30,9057;-40,57838;
16939;-35,7537;-6,399309;-26,16066;-42,79407;
16956;-31,19772;-7,672102;-23,50581;-36,78865;
16975;-33,09557;-4,104033;-19,21248;-35,99533;
16992;-33,76499;-5,654735;-24,75975;-44,71868;
17012;-31,80007;-13,67878;-21,87851;-30,30018;
17031;-34,64121;-5,687552;-26,94387;-37,53368;
17050;-33,57759;-5,502164;-23,03374;-40,63256;
17069;-33,57041;-5,963104;-21,34936;-35,37255;
17086;-32,09267;-2,138509;-28,17921;-49,41747;
17106;-30,10104;-5,69505;-20,83641;-35,47089;
17125;-30,10104;-5,69505;-20,83641;-35,47089;
17141;-30,10104;-5,69505;-20,83641;-35,47089;
17158;-31,56844;-6,790829;-28,71947;-35,66348;
17176;-33,54131;-5,883994;-26,7177;-37,12055;
17194;-34,14469;-4,976117;-23,66737;-50,83583;
17211;-35,12204;-5,976559;-29,73036;-35,65075;
17229;-36,25478;-7,102035;-16,94397;-48,77229;
17246;-34,49275;-5,932581;-25,20967;-32,28459;
17264;-34,62513;-2,263673;-25,2098;-47,56853;
17282;-34,62513;-2,263673;-25,2098;-47,56853;
17300;-37,20205;-6,349627;-25,40065;-44,93929;
17320;-31,5575;-7,078563;-20,435;-29,8926;
17338;-32,91245;-6,690018;-19,9711;-34,83229;
17359;-35,49831;-6,833678;-25,10177;-40,36626;
17379;-34,87695;-6,057713;-26,77851;-43,30309;
17395;-35,25209;-4,973242;-25,29137;-40,26185;
17414;-34,5184;-5,654345;-20,3548;-36,87003;
17432;-33,89511;-7,09443;-26,24339;-41,70659;
17449;-33,40134;-6,631958;-31,69512;-35,46972;
17467;-32,20942;-4,675024;-19,04766;-47,76877;
17484;-32,88859;-4,967444;-24,93892;-49,198;
17501;-32,88859;-4,967444;-24,93892;-49,198;
17519;-42,80849;-8,361446;-26,17089;-38,68943;
17536;-44,54005;-51,77794;-21,90282;-34,94665;
17553;-8,314555;41,47742;-23,28527;-60,25103;
17571;-23,46124;146,7178;-20,50775;-30,28487;
17588;70,92406;302,7554;-31,23513;-46,6424;
17607;-54,0612;-41,72455;-22,67464;-37,528;
17625;-21,57483;-25,19761;-23,25091;-30,88161;
17645;-145,3535;-13,24777;-29,00975;-26,82061;
17666;-228,6152;-65,25986;-22,24955;-28,7286;
17683;-228,6152;-65,25986;-22,24955;-28,7286;
17701;6,881337;-64,95069;-21,92416;-47,22093;
17719;13,79042;-87,30202;-24,16031;-41,54979;
17738;-43,55287;-17,74071;-34,56855;-47,58249;
17757;-27,01412;15,71364;-26,25824;-39,56093;
17776;-57,3481;-202,5973;-151,2843;-122,4255;
17796;-25,76422;-3,084559;-33,60212;-64,49932;
17813;-35,45291;-8,367721;74,9497;-31,21173;
17831;-34,74652;-5,358393;-209,0647;-70,42105;
17848;-34,50978;-7,34331;-153,6698;32,35146;
17866;-33,64425;-7,476769;48,12432;-46,94578;
17883;-33,64425;-7,476769;48,12432;-46,94578;
17904;-34,51859;-8,117123;-316,161;66,08595;
17920;-34,51859;-8,117123;-316,161;66,08595;
17937;-34,25631;-8,056875;-25,79846;41,12293;
17954;-38,42447;-8,389726;-133,8523;-136,8893;
17977;-33,79251;-6,070726;-36,80067;-93,33173;
17996;-34,63341;-6,921628;-29,73015;-29,15257;
18018;-33,88818;-11,57361;76,3327;-178,5806;
18036;-33,39719;-4,744899;-66,55038;-30,97266;
18056;-32,84591;-7,054179;-20,79467;-41,71811;
18076;-33,27866;-9,390902;-28,12256;-23,94749;
18097;-30,77178;-8,483235;-19,08582;-70,54034;
18117;-34,04146;-4,709103;-18,61022;-53,90577;
18134;-35,24536;-5,206676;-34,96537;-1,086883;
18151;-34,47647;-11,07924;-32,4934;-52,95122;
18169;-36,36761;-8,866047;-28,40872;-60,64383;
18185;-34,54543;-6,525453;-28,89847;-22,71662;
18202;-34,54543;-6,525453;-28,89847;-22,71662;
18218;-37,38109;-6,547455;-20,44762;-4,126228;
18238;-33,25849;-5,772992;-9,435298;-96,75721;
18255;-33,88449;-9,005898;-20,94907;-44,57221;
18275;-31,91208;-6,083547;-35,23067;-28,91747;
18293;-37,39892;-7,771631;-18,13931;-110,6532;
